ID,Completo sphericity,Completo lobation,Completo rectangularity,Completo compactness,Completo enlongation ,Completo roundness,Completo eccentricity,Completo Hu 1,Completo Hu 2,Completo Hu 3,Completo Hu 4,Completo Hu 5,Completo Hu 6,Completo Hu 7,Metasoma Spherity,Metasoma lobation,Metasoma rectangularity,Metasoma compactness,Metasoma enlongation,Metasoma roundness,Metosoma eccentricity,Metasoma Hu 1,Metasoma Hu 2,Metasoma Hu 3,Metasoma Hu 4,Metasoma Hu 5,Metasoma Hu 6,Metasoma Hu 7,Mesosoma Spherity,Mesosoma lobation,Mesosoma rectangularity,Mesosoma compactness,Mesosoma enlongation,Mesosoma roundness,Mesosoma eccentricity,Mesosoma Hu 1,Mesosoma Hu 2,Mesosoma Hu 3,Mesosoma Hu 4,Mesosoma Hu 5,Mesosoma Hu 6,Mesosoma Hu 7,PinzasyQuelasI Spherity,PinzasyQuelasI lobation,PinzasyQuelasI rectangularity,PinzasyQuelasI compactness,PinzasyQuelasI enlongation,PinzasyQuelasI roundness,PinzasyQuelasI eccentricity,PinzasyQuelasI Hu 1,PinzasyQuelasI Hu 2,PinzasyQuelasI Hu 3,PinzasyQuelasI Hu 4,PinzasyQuelasI Hu 5,PinzasyQuelasI Hu 6,PinzasyQuelasI Hu 7,PinzasyQuelasD Spherity,PinzasyQuelasD lobation,PinzasyQuelasD rectangularity,PinzasyQuelasD compactness,PinzasyQuelasD enlongation,PinzasyQuelasD roundness,PinzasyQuelasD eccentricity,PinzasyQuelasD Hu 1,PinzasyQuelasD Hu 2,PinzasyQuelasD Hu 3,PinzasyQuelasD Hu 4,PinzasyQuelasD Hu 5,PinzasyQuelasD Hu 6,PinzasyQuelasD Hu 7,Borde Completo sphericity,Borde Completo lobation,Borde Completo rectangularity,Borde Completo compactness,Borde Completo enlongation ,Borde Completo roundness,Borde Completo eccentricity,Borde Completo Hu 1,Borde Completo Hu 2,Borde Completo Hu 3,Borde Completo Hu 4,Borde Completo Hu 5,Borde Completo Hu 6,Borde Completo Hu 7,Borde Metasoma Spherity,Borde Metasoma lobation,Borde Metasoma rectangularity,Borde Metasoma compactness,Borde Metasoma enlongation,Borde Metasoma roundness, Borde Metasoma eccentricity,Borde Metasoma Hu 1,Borde Metasoma Hu 2,Borde Metasoma Hu 3,Borde Metasoma Hu 4,Borde Metasoma Hu 5,Borde Metasoma Hu 6,Borde Metasoma Hu 7,Borde Mesosoma Spherity,Borde Mesosoma lobation,Borde Mesosoma rectangularity,Borde Mesosoma compactness,Borde Mesosoma enlongation,Borde Mesosoma roundness,Borde Mesosoma eccentricity,Borde Mesosoma Hu 1,Borde Mesosoma Hu 2,Borde Mesosoma Hu 3,Borde Mesosoma Hu 4,Borde Mesosoma Hu 5,Borde Mesosoma Hu 6,Borde Mesosoma Hu 7,Borde PinzasyQuelasI Spherity,Borde PinzasyQuelasI lobation,Borde PinzasyQuelasI rectangularity,Borde PinzasyQuelasI compactness,Borde PinzasyQuelasI enlongation,Borde PinzasyQuelasI roundness,Borde PinzasyQuelasI eccentricity,Borde PinzasyQuelasI Hu 1,Borde PinzasyQuelasI Hu 2,Borde PinzasyQuelasI Hu 3,Borde PinzasyQuelasI Hu 4,Borde PinzasyQuelasI Hu 5,Borde PinzasyQuelasI Hu 6,Borde PinzasyQuelasI Hu 7,Borde PinzasyQuelasD Spherity,Borde PinzasyQuelasD lobation,Borde PinzasyQuelasD rectangularity,Borde PinzasyQuelasD compactness,Borde PinzasyQuelasD enlongation,Borde PinzasyQuelasD roundness,Borde PinzasyQuelasD eccentricity,Borde PinzasyQuelasD Hu 1,Borde PinzasyQuelasD Hu 2,Borde PinzasyQuelasD Hu 3,Borde PinzasyQuelasD Hu 4,Borde PinzasyQuelasD Hu 5,Borde PinzasyQuelasD Hu 6,Borde PinzasyQuelasD Hu 7,tipo
82,0.42281,0.84562,1.8402,0.053404,0.42281,0.061917,0.90622,0.41505,0.083595,0.045025,0.0077224,0.00011806,0.0013608,8.2449e-05,0.12093,0.24186,2.7677,0.17066,0.12093,0.026634,0.99266,0.75781,0.54164,0.0050828,0.0037325,1.6252e-05,0.0027299,-4.2944e-07,0.72825,1.4565,2.7671,0.24189,0.72825,0.16036,0.68531,0.18975,0.0034316,0.00092632,7.1387e-05,1.7862e-08,3.2477e-06,4.2334e-09,0.55536,1.1107,2.5569,0.13925,0.55536,0.113,0.83161,0.22756,0.013926,0.0024821,0.00028776,1.9629e-07,2.062e-05,1.4359e-07,0.43563,0.87126,2.1709,0.15849,0.43563,0.075259,0.90013,0.31313,0.044996,0.014606,0.0055311,4.9697e-05,0.0011555,1.3337e-06,0.44291,0.88582,0.11315,0.0014427,0.44291,0.0039881,0.89657,3.3619,5.7436,25.682,22.883,547.43,48.443,-89.688,0.028334,0.056668,0.74693,0.011776,0.028334,0.0016841,0.9996,7.2902,44.706,2.3346,0.58319,0.60277,3.5487,-0.31578,0.48109,0.96219,0.1257,189.69,0.48109,0.0048125,0.87667,5.0907,10.094,38.908,41.386,1642.2,112.65,-247.19,0.19151,0.38301,0.70465,0.013682,0.19151,0.010738,0.98149,1.2157,0.039768,0.23287,0.029474,-0.0024084,-0.0014344,-0.00040259,0.27487,0.54973,0.33518,0.016763,0.27487,0.0073314,0.96148,2.6736,0.61281,14.854,0.19193,-0.24088,-0.14664,-0.21679,2222
83,0.38804,0.77607,1.6343,0.049321,0.38804,0.050465,0.92164,0.4546,0.11207,0.089285,0.032027,0.0017099,0.0106,-9.6483e-05,0.15173,0.30347,1.9632,0.19343,0.15173,0.023704,0.98842,0.87016,0.65575,0.038897,0.0068246,-4.284e-05,-0.0026338,-0.00010261,0.8356,1.6712,2.8089,0.14014,0.8356,0.18678,0.54934,0.18075,0.0010173,0.00069516,3.4832e-06,1.6472e-10,1.1057e-07,-4.7392e-11,0.48154,0.96308,1.8193,0.14871,0.48154,0.069716,0.87642,0.34974,0.045983,0.010439,0.010192,0.00010456,0.0014003,1.0817e-05,0.39021,0.78043,1.7957,0.12161,0.39021,0.05576,0.92072,0.40986,0.090489,0.015587,0.013091,0.00018653,0.0030893,-1.3195e-05,0.45901,0.91802,0.10875,0.0063524,0.45901,0.0039723,0.88843,6.0721,15.367,174.83,36.277,2535.2,116.32,-1385.6,0.2107,0.42139,0.165,0.0069926,0.2107,0.0027665,0.97755,7.7494,43.46,54.397,12.423,200.87,-15.161,252.88,0.79084,1.5817,0.1257,0.027507,0.79084,0.0079104,0.61203,4.0879,0.88746,9.1187,1.1046,3.197,0.67356,1.4384,0.70894,1.4179,0.18083,0.0071783,0.70894,0.010202,0.70527,2.8797,0.67137,14.715,1.777,-6.7105,-0.8416,6.1272,0.50489,1.0098,0.21564,0.011834,0.50489,0.008664,0.86318,2.5235,2.1924,3.9383,1.1111,1.4002,0.82353,-1.855,2222
84,0.47452,0.94904,2.4588,0.04702,0.47452,0.092846,0.88024,0.25937,0.02099,0.00099683,0.00078847,6.8532e-07,6.777e-05,1.3767e-07,0.29309,0.58617,2.3178,0.11701,0.29309,0.054059,0.95609,0.39402,0.10568,0.0029774,0.00025931,2.1993e-07,8.2533e-05,5.9565e-08,0.85666,1.7133,2.9288,0.1762,0.85666,0.19966,0.51588,0.17309,0.00076576,0.00066914,1.1238e-05,-4.6641e-10,-1.8896e-07,-8.5572e-10,0.74613,1.4923,2.9448,0.24823,0.74613,0.17485,0.6658,0.17696,0.0020331,0.00014064,1.6805e-06,1.6574e-11,5.2971e-08,-1.9818e-11,0.65961,1.3192,2.4622,0.13689,0.65961,0.12924,0.7516,0.22189,0.0056124,0.0016827,0.0007704,-2.0827e-07,7.9267e-06,-8.5207e-07,0.62777,1.2555,0.19626,0.0013346,0.62777,0.0098043,0.7784,1.5324,0.73204,0.30576,0.57994,0.19764,0.43089,-0.14345,0.39529,0.79058,0.19858,0.0063587,0.39529,0.0062466,0.91856,2.8187,3.5756,2.785,0.011849,-0.0016807,-0.022397,-0.0013448,0.58871,1.1774,0.14105,0.041082,0.58871,0.0066078,0.80834,4.0542,3.8702,18.383,11.975,176.42,16.786,-21.041,0.4894,0.9788,1.0738,0.017517,0.4894,0.04182,0.87206,1.9424,1.8345,0.9901,0.43904,0.24759,0.54045,0.14998,0.40695,0.81389,0.47576,0.013225,0.40695,0.015407,0.91345,1.4854,0.42488,0.92514,0.072966,0.00058359,0.026368,0.018949,2222
85,0.32096,0.64193,1.4203,0.046876,0.32096,0.036276,0.94709,0.60479,0.24132,0.27493,0.17034,0.036857,0.083609,0.00071512,0.1495,0.29901,1.4703,0.10955,0.1495,0.017492,0.98876,1.1628,1.2364,0.041675,0.012159,0.0002331,0.011706,0.00014344,0.9206,1.8412,2.2691,0.093176,0.9206,0.16623,0.39052,0.2214,0.0003127,0.0027537,5.1955e-05,-1.6303e-08,-8.9231e-07,-1.0973e-08,0.62231,1.2446,2.1956,0.1476,0.62231,0.10873,0.78277,0.25394,0.011761,0.0037682,0.0019581,4.6384e-06,9.4152e-05,2.6031e-06,0.50808,1.0162,1.7617,0.14572,0.50808,0.071229,0.86131,0.35275,0.038812,0.0083905,0.011368,0.00010705,0.0020383,2.9429e-05,0.41117,0.82234,0.1062,0.0060595,0.41117,0.0034748,0.91156,5.7549,15.69,163.08,74.979,8260.9,294.04,704.73,0.22736,0.45472,0.077879,0.0089865,0.22736,0.0014091,0.97381,9.0011,61.6,111.04,24.14,937.67,132.8,826.26,0.65821,1.3164,0.14257,0.021567,0.65821,0.0074675,0.75283,3.8184,2.2799,3.9455,0.54975,-0.038885,0.65357,-0.80871,0.71864,1.4373,0.26345,0.008624,0.71864,0.015066,0.69538,1.9882,0.52831,2.5388,0.058453,-0.017117,-0.0030804,0.014631,0.65231,1.3046,0.11555,0.014482,0.65231,0.0059979,0.75795,2.9191,0.95109,9.0335,0.75791,0.25309,0.58806,-1.9669,2222
86,0.25871,0.51743,1.6534,0.078818,0.25871,0.03404,0.96595,0.6207,0.29171,0.28552,0.22292,0.056239,0.1204,0.00032543,0.10703,0.21406,1.9433,0.13096,0.10703,0.016551,0.99426,1.2177,1.4122,0.0069227,0.0016903,3.6378e-06,0.00034383,-4.4946e-06,0.83281,1.6656,2.4211,0.15665,0.83281,0.16045,0.55356,0.21646,0.0018147,0.0016532,4.7136e-05,-1.163e-08,-1.0032e-06,-6.1551e-09,0.8888,1.7776,2.7193,0.33851,0.8888,0.19233,0.4583,0.18913,0.00043064,0.00041909,0.00028622,9.0885e-08,3.172e-06,3.9581e-08,0.69386,1.3877,2.4118,0.2651,0.69386,0.13317,0.72011,0.22124,0.0059829,0.00082809,0.00059879,4.2045e-07,4.1197e-05,3.1739e-08,0.30481,0.60962,0.09975,0.0079246,0.30481,0.0024195,0.95241,6.8805,28.556,192,125.5,19422,669.51,1503.6,0.081773,0.16355,0.16936,0.0099504,0.081773,0.0011021,0.99665,9.3483,77.251,1.9601,0.10084,-0.033421,-0.87117,0.02988,0.44648,0.89296,0.15214,12.182,0.44648,0.0054055,0.89479,4.414,8.6832,20.09,4.4445,41.008,10.625,9.0629,0.56291,1.1258,0.22497,0.013297,0.56291,0.010077,0.82652,2.8715,2.9237,4.5991,1.6103,0.19906,0.19221,-4.3776,0.53937,1.0787,0.2081,0.01274,0.53937,0.0089319,0.84207,1.8885,1.5431,0.42914,0.075513,-0.0055609,-0.024475,0.012404,2222
87,0.36712,0.73424,1.4969,0.063729,0.36712,0.04373,0.93017,0.51537,0.15396,0.10744,0.039874,0.002466,0.014405,0.00085423,0.16971,0.33942,1.7501,0.16723,0.16971,0.023636,0.98549,0.86595,0.66825,0.12301,0.077519,0.0075422,0.062362,0.00064322,0.89941,1.7988,2.641,0.20476,0.89941,0.18902,0.43711,0.19072,0.00030259,0.00099061,7.4352e-06,-3.0464e-10,1.3378e-08,-5.6068e-10,0.38018,0.76037,1.8162,0.22013,0.38018,0.054948,0.92491,0.41433,0.095911,0.061224,0.03728,0.0017764,0.01125,0.00012885,0.52945,1.0589,1.7929,0.24408,0.52945,0.075541,0.84834,0.34005,0.028908,0.029276,0.012008,0.0001836,0.0019717,0.00013032,0.42513,0.85025,0.07638,0.0060847,0.42513,0.002584,0.90513,7.0724,22.961,192.69,65.966,6403.1,267.74,3782.9,0.13399,0.26798,0.11301,0.011106,0.13399,0.001205,0.99098,8.9947,61.964,121.98,30.494,1716.9,205.89,714.79,0.73742,1.4748,0.10145,0.059456,0.73742,0.0059531,0.67543,5.1591,2.3243,17.672,6.9959,76.724,5.9131,12.823,0.23655,0.47311,0.14039,0.016603,0.23655,0.0026427,0.97162,4.12,8.4125,32.606,4.5662,34.999,7.8414,43.352,0.40022,0.80043,0.11542,0.019317,0.40022,0.0036759,0.91642,2.5582,1.3802,11.228,0.88088,1.4308,-0.12238,2.3723,2222
88,0.44542,0.89083,1.493,0.054771,0.44542,0.052919,0.89532,0.44829,0.089073,0.079042,0.028757,0.0012258,0.0076859,0.00061404,0.1824,0.3648,2.4254,0.22966,0.1824,0.035205,0.98322,0.59094,0.30169,0.024241,0.0093767,0.00013397,0.0043309,-4.5113e-05,0.92633,1.8527,2.6758,0.13747,0.92633,0.19725,0.37672,0.18725,0.00018008,0.00047598,3.8812e-06,-2.6867e-12,-3.8353e-08,1.6679e-10,0.42222,0.84444,1.9661,0.18412,0.42222,0.06606,0.90649,0.35395,0.061396,0.021859,0.010015,0.00014632,0.0022333,2.3373e-05,0.41113,0.82226,1.9465,0.11721,0.41113,0.063683,0.91158,0.35835,0.064173,0.019792,0.012985,0.00020795,0.0030776,9.6747e-06,0.5516,1.1032,0.080979,0.0058392,0.5516,0.0035546,0.83411,5.224,6.46,111.75,33.657,1961.4,81.725,643.28,0.053094,0.10619,0.3739,0.017213,0.053094,0.0015798,0.99859,6.4665,28.92,55.378,5.303,-49.076,-25.832,76.487,0.61779,1.2356,0.1171,0.023256,0.61779,0.0057567,0.78634,4.7749,4.5663,10.636,0.3885,-0.14918,-0.79107,-0.7755,0.15442,0.30885,0.60991,0.014137,0.15442,0.007495,0.988,1.969,1.5275,1.6948,0.20266,-0.0004929,-0.24924,-0.11878,0.30974,0.61948,0.23234,0.013717,0.30974,0.0057268,0.95082,1.9314,0.62595,5.4699,0.84676,1.4726,0.60622,-1.0735,2222
89,0.36495,0.72991,1.5453,0.052844,0.36495,0.044879,0.93103,0.49868,0.14298,0.10814,0.056368,0.0043087,0.019661,-0.00089534,0.20007,0.40013,1.2959,0.12339,0.20007,0.020632,0.97978,1.0069,0.83378,0.10756,0.014888,-0.00045855,-0.011749,0.00038041,0.83703,1.6741,2.639,0.16959,0.83703,0.17578,0.54715,0.19578,0.00090969,0.0010642,1.3066e-05,-1.233e-09,3.7094e-07,9.2404e-10,0.66825,1.3365,1.9024,0.13345,0.66825,0.10117,0.74394,0.28368,0.011753,0.000557,0.0012823,1.0593e-06,4.5089e-05,-2.2863e-07,0.4269,0.85381,1.2884,0.15128,0.4269,0.043768,0.9043,0.53748,0.12233,0.038754,0.036435,0.0013469,0.008975,-0.0002452,0.39965,0.7993,0.12583,0.0075176,0.39965,0.0040018,0.91667,5.0755,12.208,53.936,16.423,471.75,48.121,-127.97,0.24721,0.49442,0.21285,0.0065958,0.24721,0.0041872,0.96896,4.5871,14.38,10.662,1.4693,-4.8958,-5.4657,3.1385,0.66549,1.331,0.13307,6.5977,0.66549,0.0070471,0.74641,4.0733,2.4737,9.1216,0.79046,-0.050382,-0.72814,2.122,0.68486,1.3697,0.28098,0.0079993,0.68486,0.015313,0.72868,1.8827,0.46335,0.44375,0.57731,0.2913,0.33249,0.02288,0.40483,0.80967,0.20773,0.0091481,0.40483,0.0066922,0.91439,3.2996,3.4443,4.0571,2.8167,2.5821,3.3847,-9.1653,2222
90,0.51297,1.0259,1.7271,0.076697,0.51297,0.070502,0.85841,0.40394,0.023521,0.013354,0.016118,1.7417e-05,-0.0024508,-0.00023582,0.29969,0.59938,3.0486,0.47778,0.29969,0.072704,0.95404,0.2982,0.06203,0.00094181,0.00044658,2.8936e-07,0.00010991,1.244e-08,0.5135,1.027,2.5499,0.17026,0.5135,0.1042,0.85809,0.24119,0.01973,0.0028497,0.00062636,7.9855e-07,7.39e-05,-2.5021e-07,0.53809,1.0762,1.975,0.18117,0.53809,0.084568,0.84289,0.30853,0.02973,0.0025371,0.0035127,1.0428e-05,0.00043089,1.1046e-06,0.4434,0.88681,2.0247,0.25014,0.4434,0.071443,0.89632,0.3335,0.05026,0.022162,0.010658,0.00016184,0.0020692,-2.5244e-05,0.56004,1.1201,0.10799,0.0083253,0.56004,0.0048129,0.82847,6.7808,7.7959,203.86,62.805,6679.7,154.69,-2425.9,0.091837,0.18367,0.53827,0.042212,0.091837,0.0039338,0.99577,3.4114,5.5249,7.5187,1.5083,4.8276,3.5036,-1.5792,0.45404,0.90808,0.16584,0.028932,0.45404,0.005992,0.89098,4.0046,6.947,1.6208,2.2159,2.4933,5.7225,3.3791,0.71237,1.4247,0.22541,0.0095225,0.71237,0.012778,0.70181,2.2078,0.47881,1.1164,0.10189,-0.0034249,-0.07018,-0.034191,0.27942,0.55884,0.17881,0.017011,0.27942,0.0039759,0.96017,2.7576,2.9351,10.825,1.1768,-0.24581,0.91755,-4.1928,2222
91,0.3204,0.64079,1.2895,0.046556,0.3204,0.032877,0.94728,0.6593,0.28532,0.31291,0.15104,0.032615,0.078638,-0.0038093,0.069347,0.13869,2.8391,0.13574,0.069347,0.015668,0.99759,1.2754,1.5957,0.019322,0.017312,0.00031662,0.021787,-2.1645e-06,0.9557,1.9114,2.6543,0.19096,0.9557,0.20186,0.29436,0.19377,0.00031379,0.00062017,6.3086e-06,-3.73e-10,-6.579e-08,-1.2877e-10,0.51504,1.0301,2.1154,0.20505,0.51504,0.086701,0.85717,0.29092,0.028774,0.01164,0.0075891,7.0201e-05,0.0011966,1.2636e-05,0.343,0.68599,1.3944,0.11003,0.343,0.03806,0.93934,0.56864,0.19619,0.087073,0.046012,0.0028345,0.019624,0.0006689,0.37577,0.75154,0.095381,0.0063986,0.37577,0.0028522,0.92671,6.7262,25.591,236.79,104.07,16334,520.93,288.6,0.10614,0.21229,0.23218,0.005695,0.10614,0.0019612,0.99435,9.7604,91.396,9.4825,12.117,129.87,115.44,-2.3329,0.5234,1.0468,0.16863,0.027117,0.5234,0.0070234,0.85209,3.6085,4.2296,8.701,1.5714,1.084,-0.79054,5.7083,0.5274,1.0548,0.13055,0.016938,0.5274,0.005479,0.84962,3.2062,1.7772,8.5494,1.7324,5.6191,0.27769,3.5881,0.32752,0.65504,0.14852,0.014487,0.32752,0.003871,0.94484,2.4448,3.1835,5.8696,2.3598,8.7026,3.7665,1.1825,2222
92,0.61281,1.2256,1.7548,0.0818,0.61281,0.085572,0.79023,0.48337,0.10626,0.10465,0.032271,0.0017728,0.010212,-0.00061175,0.79486,1.5897,2.0843,0.22452,0.79486,0.13183,0.60679,1.6311,2.1824,0.20856,0.13822,0.023421,0.20322,-0.001468,0.7807,1.5614,2.8161,0.2431,0.7807,0.17495,0.6249,0.18477,0.0019385,0.00030475,1.1865e-05,8.3966e-12,-2.0917e-07,-7.1342e-10,0.50558,1.0112,1.6266,0.20267,0.50558,0.065442,0.86278,0.38154,0.051146,0.038223,0.021036,0.00059594,0.004474,-2.5871e-05,0.32528,0.65057,1.4475,0.12617,0.32528,0.037469,0.94562,0.61399,0.25061,0.053664,0.039824,0.0018397,0.019929,-6.8604e-05,0.65067,1.3013,0.10464,0.0095604,0.65067,0.0054182,0.75936,5.0299,13.48,31.005,2.0591,4.7458,4.2749,-15.753,0.70971,1.4194,0.56447,0.067173,0.70971,0.03188,0.70449,2.908,5.7422,1.0891,3.1747,5.8686,7.4784,0.63852,0.64109,1.2822,0.15643,14.887,0.64109,0.0079805,0.76746,3.5174,2.1559,5.1688,2.9433,7.6711,1.3348,-8.541,0.29245,0.58491,0.12415,0.019125,0.29245,0.0028893,0.95628,2.3201,0.84723,11.176,1.1908,-1.0875,-0.099977,4.2057,0.34408,0.68816,0.25869,0.0086779,0.34408,0.0070832,0.93894,2.9428,5.6511,0.49549,0.01556,0.0002428,-0.034753,0.0013445,2222
93,0.55787,1.1157,1.7526,0.046117,0.55787,0.077805,0.82993,0.36945,0.04364,0.010556,0.00071002,-6.4795e-07,-0.00014806,1.8327e-06,0.63853,1.2771,2.3184,0.16792,0.63853,0.11781,0.76959,0.67226,0.18102,1.2566,0.95656,1.0436,0.40313,0.10366,0.86191,1.7238,2.8102,0.22464,0.86191,0.19274,0.50706,0.18167,0.00080936,0.00014915,5.9774e-05,4.9998e-09,1.3518e-06,2.6185e-09,0.53349,1.067,1.4818,0.11985,0.53349,0.06291,0.8458,0.40536,0.050896,0.040789,0.016477,0.00042619,0.0034044,-2.8627e-05,0.32407,0.64814,1.3958,0.10205,0.32407,0.035996,0.94603,0.57561,0.19051,0.073954,0.040674,0.0022199,0.017535,0.00021962,0.56432,1.1286,0.14143,0.0076954,0.56432,0.0063511,0.82556,4.5743,10.11,36.884,10.124,176.01,25.556,-85.37,0.6585,1.317,0.29364,0.016676,0.6585,0.015387,0.75258,4.2217,11.301,45.054,12.973,312.97,43.179,20.288,0.52355,1.0471,0.11972,281.45,0.52355,0.0049877,0.852,5.082,8.3832,0.76107,2.1076,-2.0891,4.6823,-1.6617,0.28209,0.56418,0.23252,0.014604,0.28209,0.0052195,0.95939,2.2936,0.81307,8.1478,0.73664,0.081911,0.43307,1.8028,0.38492,0.76984,0.25133,0.0076173,0.38492,0.0076986,0.92295,2.2085,2.2281,3.2406,0.84392,1.3749,1.2588,-0.2395,2222
94,0.56615,1.1323,1.7497,0.049841,0.56615,0.078828,0.8243,0.3524,0.035749,0.0048962,0.0015333,1.3011e-06,0.00015318,-3.9947e-06,0.84775,1.6955,1.8794,0.1183,0.84775,0.12679,0.53039,0.48723,0.046096,0.43982,0.31268,0.11365,0.064851,0.022994,0.85944,1.7189,2.8244,0.24516,0.85944,0.19317,0.51124,0.18074,0.00086805,0.00017636,6.8383e-05,6.7384e-09,1.7062e-06,3.3148e-09,0.51355,1.0271,1.4802,0.1347,0.51355,0.06049,0.85806,0.40269,0.050647,0.039302,0.015658,0.00038723,0.0032539,-3.0625e-05,0.3632,0.7264,1.3745,0.096194,0.3632,0.039725,0.93171,0.56611,0.18694,0.067353,0.035576,0.0017304,0.015243,0.00019559,0.56698,1.134,0.14266,0.0074261,0.56698,0.0064365,0.82373,4.2997,7.8442,29.111,8.0845,107,16.841,-62.716,0.65787,1.3157,0.24603,0.0087423,0.65787,0.01288,0.75313,4.3438,10.1,95.867,40.002,2477.1,126.51,-11.827,0.49519,0.99038,0.12079,14.284,0.49519,0.0047597,0.86878,5.2046,9.9527,1.7518,1.1859,-0.94671,3.0393,-1.4232,0.29457,0.58915,0.15458,0.014095,0.29457,0.0036237,0.95563,2.1864,0.83961,6.7464,0.81584,0.77088,0.62732,1.7519,0.44098,0.88197,0.23802,0.0078873,0.44098,0.0083526,0.89751,2.3501,2.5106,5.0366,1.746,5.1315,2.763,-0.69069,2222
95,0.59705,1.1941,1.6644,0.051831,0.59705,0.079077,0.8022,0.44856,0.081794,0.089123,0.023751,0.0010808,0.0067918,-0.00016093,0.32175,0.6435,2.1378,0.17513,0.32175,0.054738,0.94682,0.98321,0.77674,0.93276,0.6244,0.47468,0.5462,0.041836,0.80943,1.6189,2.6307,0.17386,0.80943,0.16945,0.58722,0.1949,0.0016718,0.00034421,5.7691e-05,7.0219e-09,2.3398e-06,-4.0969e-09,0.34603,0.69207,1.7099,0.19737,0.34603,0.047086,0.93822,0.47341,0.13863,0.060627,0.044693,0.002317,0.015342,0.00020916,0.47099,0.94199,1.4254,0.10104,0.47099,0.053423,0.88214,0.44539,0.071935,0.019208,0.012873,0.00020205,0.0019472,-1.2479e-05,0.45211,0.90421,0.12196,0.0072397,0.45211,0.0043878,0.89196,4.9812,14.651,17.479,0.023595,-0.015042,-0.045915,0.0018266,0.21956,0.43912,0.43455,0.011721,0.21956,0.0075925,0.9756,2.6273,5.2154,0.35692,2.4961,0.75248,5.3614,2.2327,0.51948,1.039,0.14077,254.04,0.51948,0.0058194,0.85448,4.3411,6.2304,1.2513,0.53549,0.43381,1.2316,-0.06282,0.31228,0.62456,0.1036,0.017229,0.31228,0.0025745,0.94999,3.8193,7.4399,21.198,3.4024,-6.6633,-2.6474,28.116,0.57026,1.1405,0.22963,0.0076272,0.57026,0.010421,0.82146,2.4085,1.4117,2.6819,0.67106,0.61639,0.57145,-0.65611,2222
96,0.58587,1.1717,1.7613,0.064379,0.58587,0.082115,0.81041,0.33197,0.024749,0.011162,0.0050929,6.1405e-06,0.00077737,3.7904e-05,0.75545,1.5109,2.1808,0.24068,0.75545,0.1311,0.65521,0.25913,0.0051692,0.014676,0.0027128,-1.7098e-05,-0.00015013,-8.0623e-07,0.88444,1.7689,2.6387,0.17875,0.88444,0.18572,0.46666,0.19258,0.00054508,0.00029395,2.2877e-05,-7.5576e-12,-4.3846e-07,1.876e-09,0.33488,0.66977,1.4247,0.16817,0.33488,0.037968,0.94226,0.57182,0.18142,0.10114,0.049163,0.0034666,0.020227,3.3821e-05,0.35903,0.71805,1.854,0.15062,0.35903,0.05297,0.93333,0.46283,0.12705,0.041606,0.031541,0.0011237,0.010469,-0.00020695,0.69618,1.3924,0.13814,0.0097014,0.69618,0.0076531,0.71786,3.1249,1.0866,10.184,0.083278,0.016363,-0.071197,-0.074927,0.52365,1.0473,0.22555,0.013541,0.52365,0.0093987,0.85193,3.2937,2.5209,98.858,23.792,639.51,-16.92,960.39,0.57411,1.1482,0.16371,44.077,0.57411,0.0074792,0.81878,3.5367,3.18,0.0035796,1.3299,-0.0080433,2.3656,0.091407,0.14576,0.29151,0.29418,0.019207,0.14576,0.0034122,0.98932,2.5077,2.8141,10.287,3.5381,21.044,5.926,3.5713,0.42292,0.84585,0.25166,0.011617,0.42292,0.0084696,0.90617,2.293,2.4623,4.1149,0.65596,-0.57741,-0.8492,0.90997,2222
97,0.44326,0.88652,1.2431,0.041179,0.44326,0.043849,0.89639,0.6713,0.2597,0.28896,0.091745,0.014929,0.046624,0.00051431,0.15375,0.30751,2.0449,0.13019,0.15375,0.02502,0.98811,1.1289,1.1386,0.55189,0.41174,0.19587,0.43129,0.012492,0.76821,1.5364,2.6202,0.22852,0.76821,0.16018,0.6402,0.20418,0.0010837,0.0021666,0.00016885,1.0057e-07,5.3882e-06,1.7762e-08,0.38355,0.76709,1.3598,0.15892,0.38355,0.041505,0.92352,0.53554,0.14647,0.085565,0.050292,0.0032706,0.015939,0.00043326,0.22183,0.44367,1.4979,0.13592,0.22183,0.026443,0.97508,0.74745,0.42727,0.10352,0.067704,0.0056561,0.044222,0.00036867,0.33776,0.67552,0.11722,0.0067739,0.33776,0.0031506,0.94123,5.5665,20.578,51.137,8.8113,186.48,39.88,14.436,0.18079,0.36157,0.27679,0.0060453,0.18079,0.0039821,0.98352,3.9482,13.694,2.3558,1.4397,2.6345,3.4434,0.29865,0.58632,1.1726,0.16155,0.095397,0.58632,0.0075378,0.81008,3.5466,2.9997,4.9793,1.719,0.71658,2.9712,-4.978,0.37552,0.75104,0.098529,0.017068,0.37552,0.0029443,0.92681,3.1466,3.4008,25.5,7.1512,69.33,9.33,67.225,0.2637,0.52739,0.22855,0.021266,0.2637,0.004796,0.96461,2.9588,4.6617,9.9634,2.7877,13.543,5.217,5.6948,2222
